Data Sorteio;Bola1;Bola2;Bola3;Bola4;Bola5;Bola6;Bola7;Time Coraá∆o;;;;;;;;;;;;;;;;;
19/12/2023;5;6;20;26;28;53;59;FLORESTA;;;;;;;;;;;;;;;;;
21/12/2023;4;6;22;29;42;51;65;BOTAFOGO;;;;;;;;;;;;;;;;;
23/12/2023;1;5;13;16;17;42;43;CUIABA;;;;;;;;;;;;;;;;;
26/12/2023;2;9;28;48;52;55;60;BOAVISTA;;;;;;;;;;;;;;;;;
28/12/2023;1;20;39;46;55;74;75;SAO JOSE;;;;;;;;;;;;;;;;;
30/12/2023;1;4;12;50;57;62;80;PALMEIRAS;;;;;;;;;;;;;;;;;
02/01/2024;13;15;23;33;49;72;74;MIRASSOL;;;;;;;;;;;;;;;;;
04/01/2024;8;13;25;26;54;61;68;LONDRINA;;;;;;;;;;;;;;;;;
06/01/2024;5;9;23;34;40;48;55;AMERICA;;;;;;;;;;;;;;;;;
09/01/2024;9;22;49;51;58;64;80;TOMBENSE;;;;;;;;;;;;;;;;;
11/01/2024;19;20;34;35;41;49;56;ATLETICO;;;;;;;;;;;;;;;;;
13/01/2024;33;42;45;49;62;65;78;IMPERATRIZ;;;;;;;;;;;;;;;;;
16/01/2024;8;16;21;39;50;56;57;BOTAFOGO;;;;;;;;;;;;;;;;;
18/01/2024;14;21;22;43;48;56;78;SAO PAULO;;;;;;;;;;;;;;;;;
20/01/2024;16;26;30;33;41;43;54;CRICIUMA;;;;;;;;;;;;;;;;;
23/01/2024;25;37;39;51;53;67;76;ATHLETICO;;;;;;;;;;;;;;;;;
25/01/2024;3;23;42;43;48;65;72;APARECIDENSE;;;;;;;;;;;;;;;;;
27/01/2024;8;19;22;35;48;50;66;ATLETICO;;;;;;;;;;;;;;;;;
30/01/2024;20;25;35;40;50;55;66;VOLTA REDONDA;;;;;;;;;;;;;;;;;
01/02/2024;5;7;10;47;55;68;80;FIGUEIRENSE;;;;;;;;;;;;;;;;;
03/02/2024;7;43;44;49;62;66;74;SAO BENTO;;;;;;;;;;;;;;;;;
06/02/2024;3;15;16;34;42;53;78;BOTAFOGO;;;;;;;;;;;;;;;;;
08/02/2024;19;21;40;42;60;63;68;BRASILIENSE;;;;;;;;;;;;;;;;;
10/02/2024;19;20;29;34;38;47;62;CORINTHIANS;;;;;;;;;;;;;;;;;
15/02/2024;3;24;29;41;62;64;79;FLUMINENSE;;;;;;;;;;;;;;;;;
17/02/2024;1;7;11;31;67;74;79;SANTOS;;;;;;;;;;;;;;;;;
20/02/2024;15;19;22;25;46;49;53;IMPERATRIZ;;;;;;;;;;;;;;;;;
22/02/2024;8;18;32;45;47;51;62;BAHIA;;;;;;;;;;;;;;;;;
24/02/2024;3;6;21;41;50;52;63;BOAVISTA;;;;;;;;;;;;;;;;;
27/02/2024;4;28;41;48;51;57;67;BRASILIENSE;;;;;;;;;;;;;;;;;
29/02/2024;2;8;18;56;65;72;74;SAO JOSE;;;;;;;;;;;;;;;;;
02/03/2024;15;17;22;45;47;62;73;GUARANI;;;;;;;;;;;;;;;;;
05/03/2024;20;26;27;37;49;56;63;JACUIPENSE;;;;;;;;;;;;;;;;;
07/03/2024;11;14;17;39;46;53;63;SANTOS;;;;;;;;;;;;;;;;;
09/03/2024;15;19;36;37;49;54;79;BOA ESPORTE;;;;;;;;;;;;;;;;;
12/03/2024;5;15;18;20;64;73;77;ATLETICO;;;;;;;;;;;;;;;;;
14/03/2024;1;43;53;62;72;74;80;SANTOS;;;;;;;;;;;;;;;;;
16/03/2024;15;16;18;23;35;60;80;FLAMENGO;;;;;;;;;;;;;;;;;
19/03/2024;5;11;36;50;58;64;73;BRASIL DE PELOTAS;;;;;;;;;;;;;;;;;
21/03/2024;5;8;13;36;39;43;61;ATLETICO;;;;;;;;;;;;;;;;;
23/03/2024;14;16;35;47;67;73;74;BRAGANTINO;;;;;;;;;;;;;;;;;
26/03/2024;9;17;27;35;49;71;72;INTERNACIONAL;;;;;;;;;;;;;;;;;
28/03/2024;17;36;43;48;61;64;76;BOTAFOGO;;;;;;;;;;;;;;;;;
30/03/2024;7;15;17;21;30;74;80;ABC;;;;;;;;;;;;;;;;;
02/04/2024;2;22;43;56;65;76;77;ALTOS;;;;;;;;;;;;;;;;;
04/04/2024;3;10;13;28;37;59;70;BRAGANTINO;;;;;;;;;;;;;;;;;
06/04/2024;11;23;25;35;56;60;79;BOTAFOGO;;;;;;;;;;;;;;;;;
09/04/2024;11;39;52;60;67;69;80;OESTE;;;;;;;;;;;;;;;;;
11/04/2024;6;23;27;73;76;77;79;ATHLETICO;;;;;;;;;;;;;;;;;
13/04/2024;5;12;14;23;31;42;61;GOIAS;;;;;;;;;;;;;;;;;
16/04/2024;1;3;25;26;27;54;77;NOVORIZONTINO;;;;;;;;;;;;;;;;;
18/04/2024;14;20;24;27;55;66;78;SANTA CRUZ;;;;;;;;;;;;;;;;;
20/04/2024;1;22;25;26;53;59;60;BAHIA;;;;;;;;;;;;;;;;;
23/04/2024;35;40;43;53;60;68;77;CRUZEIRO;;;;;;;;;;;;;;;;;
25/04/2024;2;30;50;52;55;59;78;ATLETICO;;;;;;;;;;;;;;;;;
27/04/2024;16;21;23;39;57;65;78;GUARANI;;;;;;;;;;;;;;;;;
30/04/2024;6;8;14;21;25;38;59;FLAMENGO;;;;;;;;;;;;;;;;;
02/05/2024;4;11;20;24;39;43;77;NOVORIZONTINO;;;;;;;;;;;;;;;;;
04/05/2024;33;34;43;46;56;59;63;TOCANTINOPOLIS;;;;;;;;;;;;;;;;;
07/05/2024;4;6;17;18;49;76;77;PARANA;;;;;;;;;;;;;;;;;
09/05/2024;2;7;18;32;38;42;66;TOCANTINOPOLIS;;;;;;;;;;;;;;;;;
11/05/2024;1;5;12;17;33;35;54;FLORESTA;;;;;;;;;;;;;;;;;
14/05/2024;4;10;22;23;56;66;77;ALTOS;;;;;;;;;;;;;;;;;
16/05/2024;1;8;16;24;46;70;71;MIRASSOL;;;;;;;;;;;;;;;;;
18/05/2024;20;29;32;42;62;71;77;BOTAFOGO;;;;;;;;;;;;;;;;;
21/05/2024;3;21;30;35;45;64;75;BOTAFOGO;;;;;;;;;;;;;;;;;
23/05/2024;14;16;18;42;44;73;76;GUARANI;;;;;;;;;;;;;;;;;
25/05/2024;4;16;23;36;59;63;67;FLORESTA;;;;;;;;;;;;;;;;;
28/05/2024;10;26;28;31;40;44;72;CUIABA;;;;;;;;;;;;;;;;;
01/06/2024;8;16;19;38;70;79;80;PORTUGUESA;;;;;;;;;;;;;;;;;
04/06/2024;16;17;43;55;65;70;75;CSA;;;;;;;;;;;;;;;;;
06/06/2024;12;38;39;46;58;62;64;BAHIA;;;;;;;;;;;;;;;;;
08/06/2024;1;24;40;42;55;75;79;LONDRINA;;;;;;;;;;;;;;;;;
11/06/2024;13;15;21;45;55;59;73;MANAUS;;;;;;;;;;;;;;;;;
13/06/2024;23;35;38;50;59;64;78;CASCAVEL;;;;;;;;;;;;;;;;;
15/06/2024;15;19;25;26;38;40;48;GREMIO;;;;;;;;;;;;;;;;;
18/06/2024;17;29;31;43;56;68;79;CAXIAS;;;;;;;;;;;;;;;;;
20/06/2024;10;20;28;37;41;66;74;PALMEIRAS;;;;;;;;;;;;;;;;;
22/06/2024;5;32;33;40;53;56;66;OESTE;;;;;;;;;;;;;;;;;
25/06/2024;16;34;40;43;47;67;70;SAORAIMUNDO;;;;;;;;;;;;;;;;;
27/06/2024;6;8;13;23;24;61;70;BAHIA;;;;;;;;;;;;;;;;;
29/06/2024;2;30;31;33;42;43;50;MANAUS;;;;;;;;;;;;;;;;;
02/07/2024;10;41;66;67;69;77;79;JUVENTUDE;;;;;;;;;;;;;;;;;
04/07/2024;15;20;31;32;43;76;78;SAMP CORREA;;;;;;;;;;;;;;;;;
06/07/2024;3;19;25;43;58;72;80;NOVORIZONTINO;;;;;;;;;;;;;;;;;
09/07/2024;8;13;20;47;53;58;64;CEILANDIA ESPORTE;;;;;;;;;;;;;;;;;
11/07/2024;11;16;22;33;38;62;67;ATHLETICO;;;;;;;;;;;;;;;;;
13/07/2024;2;11;20;38;50;63;76;VASCO DA GAMA;;;;;;;;;;;;;;;;;
16/07/2024;7;10;13;23;40;62;65;CORITIBA;;;;;;;;;;;;;;;;;
18/07/2024;1;26;49;56;63;67;69;ATLETICO;;;;;;;;;;;;;;;;;
20/07/2024;31;33;45;47;61;76;78;POUSO ALEGRE;;;;;;;;;;;;;;;;;
23/07/2024;21;23;37;57;61;67;76;VITORIA;;;;;;;;;;;;;;;;;
25/07/2024;7;11;15;28;43;44;62;CONFIANCA;;;;;;;;;;;;;;;;;
27/07/2024;6;18;39;55;70;77;79;CUIABA;;;;;;;;;;;;;;;;;
30/07/2024;22;23;41;59;69;72;77;GUARANI;;;;;;;;;;;;;;;;;
01/08/2024;14;29;39;50;59;63;68;ATLETICO;;;;;;;;;;;;;;;;;
03/08/2024;4;12;18;35;40;53;61;CAMPINENSE;;;;;;;;;;;;;;;;;
06/08/2024;1;6;11;32;39;46;74;ITUANO;;;;;;;;;;;;;;;;;
08/08/2024;20;28;33;39;40;62;65;AVAI;;;;;;;;;;;;;;;;;
10/08/2024;21;24;29;45;48;50;68;PONTE PRETA;;;;;;;;;;;;;;;;;
13/08/2024;26;29;49;50;54;69;80;ATHLETIC CLUB;;;;;;;;;;;;;;;;;
15/08/2024;3;8;11;16;19;20;22;GOIAS;;;;;;;;;;;;;;;;;
17/08/2024;21;48;50;63;65;70;74;BOTAFOGO;;;;;;;;;;;;;;;;;
20/08/2024;11;15;16;38;58;69;80;GOIAS;;;;;;;;;;;;;;;;;
22/08/2024;2;7;8;20;24;28;80;SAO JOSE;;;;;;;;;;;;;;;;;
24/08/2024;3;21;27;37;60;72;73;JUVENTUDE;;;;;;;;;;;;;;;;;
27/08/2024;7;18;27;50;53;71;72;FIGUEIRENSE;;;;;;;;;;;;;;;;;
29/08/2024;6;30;33;48;55;68;76;CSA;;;;;;;;;;;;;;;;;
31/08/2024;1;22;34;52;55;64;77;PARANA;;;;;;;;;;;;;;;;;
03/09/2024;12;15;22;25;27;32;75;NAUTICO;;;;;;;;;;;;;;;;;
05/09/2024;12;23;24;48;53;54;60;CRUZEIRO;;;;;;;;;;;;;;;;;
10/09/2024;2;14;20;35;36;46;79;SANTOS;;;;;;;;;;;;;;;;;
12/09/2024;6;16;20;30;45;54;68;SANTA CRUZ;;;;;;;;;;;;;;;;;
14/09/2024;3;23;34;68;74;75;80;SAO PAULO;;;;;;;;;;;;;;;;;
17/09/2024;13;18;21;26;44;53;60;SAO JOSE;;;;;;;;;;;;;;;;;
19/09/2024;13;19;28;41;55;57;71;SAORAIMUNDO;;;;;;;;;;;;;;;;;
21/09/2024;3;10;35;55;57;62;72;JACUIPENSE;;;;;;;;;;;;;;;;;
24/09/2024;2;7;11;17;45;47;55;FIGUEIRENSE;;;;;;;;;;;;;;;;;
26/09/2024;1;17;23;55;66;71;80;APARECIDENSE;;;;;;;;;;;;;;;;;
28/09/2024;3;9;24;25;44;78;79;AMERICA;;;;;;;;;;;;;;;;;
01/10/2024;8;9;21;61;62;64;76;AMERICA;;;;;;;;;;;;;;;;;
03/10/2024;11;14;15;23;26;37;70;NAUTICO;;;;;;;;;;;;;;;;;
05/10/2024;10;21;24;25;42;70;79;BOTAFOGO;;;;;;;;;;;;;;;;;
08/10/2024;7;26;47;48;54;62;63;BOTAFOGO;;;;;;;;;;;;;;;;;
10/10/2024;1;3;13;24;63;65;69;MIRASSOL;;;;;;;;;;;;;;;;;
15/10/2024;26;27;30;40;63;75;80;MIRASSOL;;;;;;;;;;;;;;;;;
17/10/2024;1;15;21;47;59;64;66;TOMBENSE;;;;;;;;;;;;;;;;;
19/10/2024;21;27;30;40;42;51;56;ATLETICO;;;;;;;;;;;;;;;;;
22/10/2024;1;17;22;51;54;57;74;CEARA;;;;;;;;;;;;;;;;;
24/10/2024;1;10;15;17;22;61;73;SAO JOSE;;;;;;;;;;;;;;;;;
26/10/2024;6;9;22;46;59;68;78;GUARANI;;;;;;;;;;;;;;;;;
29/10/2024;2;19;44;58;67;73;79;SAO PAULO;;;;;;;;;;;;;;;;;
31/10/2024;6;8;14;24;51;60;63;GOIAS;;;;;;;;;;;;;;;;;
05/11/2024;29;39;44;57;59;65;70;CONFIANCA;;;;;;;;;;;;;;;;;
07/11/2024;16;24;48;61;69;71;79;FLORESTA;;;;;;;;;;;;;;;;;
09/11/2024;4;15;19;44;53;65;75;ATHLETICO;;;;;;;;;;;;;;;;;
12/11/2024;3;21;33;44;56;61;65;ATHLETIC CLUB;;;;;;;;;;;;;;;;;
14/11/2024;9;10;12;28;55;57;69;SAO PAULO;;;;;;;;;;;;;;;;;
16/11/2024;4;15;17;36;49;68;80;CASCAVEL;;;;;;;;;;;;;;;;;
19/11/2024;14;16;31;33;38;43;58;FERROVIARIO;;;;;;;;;;;;;;;;;
21/11/2024;12;21;28;33;36;38;54;MANAUS;;;;;;;;;;;;;;;;;
23/11/2024;4;17;21;23;42;60;72;ATHLETICO;;;;;;;;;;;;;;;;;
26/11/2024;9;13;15;34;65;66;78;ATLETICO;;;;;;;;;;;;;;;;;
28/11/2024;4;8;15;42;45;48;79;AMERICA;;;;;;;;;;;;;;;;;
30/11/2024;10;24;52;58;66;69;76;SAO PAULO;;;;;;;;;;;;;;;;;
03/12/2024;4;10;21;49;56;59;71;CASCAVEL;;;;;;;;;;;;;;;;;
05/12/2024;5;9;31;41;49;57;59;OPERARIO;;;;;;;;;;;;;;;;;
07/12/2024;5;12;14;35;64;68;76;ATHLETIC CLUB;;;;;;;;;;;;;;;;;
10/12/2024;7;13;15;17;48;57;64;ABC;;;;;;;;;;;;;;;;;
12/12/2024;11;15;20;23;50;68;74;BRASILIENSE;;;;;;;;;;;;;;;;;
14/12/2024;2;7;13;14;21;27;68;CASCAVEL;;;;;;;;;;;;;;;;;
17/12/2024;8;27;30;35;36;43;65;TOCANTINOPOLIS;;;;;;;;;;;;;;;;;
19/12/2024;4;13;15;40;46;70;75;CASCAVEL;;;;;;;;;;;;;;;;;
21/12/2024;6;16;27;28;36;55;63;CASCAVEL;;;;;;;;;;;;;;;;;
24/12/2024;11;13;17;26;38;48;58;TOCANTINOPOLIS;;;;;;;;;;;;;;;;;
26/12/2024;7;12;13;26;31;67;78;CASCAVEL;;;;;;;;;;;;;;;;;
28/12/2024;28;35;43;48;57;59;67;JACUIPENSE;;;;;;;;;;;;;;;;;
31/12/2024;8;11;15;30;32;33;52;BOTAFOGO;;;;;;;;;;;;;;;;;
02/01/2025;8;16;34;55;60;72;80;APARECIDENSE;;;;;;;;;;;;;;;;;
04/01/2025;21;28;29;33;51;53;64;LONDRINA;;;;;;;;;;;;;;;;;
07/01/2025;39;50;51;56;57;63;75;MANAUS;;;;;;;;;;;;;;;;;
09/01/2025;21;25;26;44;53;54;72;PARANA;;;;;;;;;;;;;;;;;
11/01/2025;8;9;51;57;70;76;77;SPORT;;;;;;;;;;;;;;;;;
14/01/2025;2;11;13;19;25;39;56;GUARANI;;;;;;;;;;;;;;;;;
16/01/2025;27;37;44;47;51;68;75;PORTUGUESA;;;;;;;;;;;;;;;;;
18/01/2025;14;19;39;40;46;72;73;AMERICA;;;;;;;;;;;;;;;;;
21/01/2025;11;17;19;56;58;69;80;BOTAFOGO;;;;;;;;;;;;;;;;;
23/01/2025;11;20;58;59;61;62;66;PORTUGUESA;;;;;;;;;;;;;;;;;
25/01/2025;3;9;14;33;56;66;68;CUIABA;;;;;;;;;;;;;;;;;
28/01/2025;12;18;20;26;35;37;50;CRB;;;;;;;;;;;;;;;;;
30/01/2025;20;44;52;56;64;66;79;FERROVIARIA;;;;;;;;;;;;;;;;;
01/02/2025;8;36;41;42;46;71;75;GREMIO;;;;;;;;;;;;;;;;;
04/02/2025;9;19;25;38;40;47;48;CRB;;;;;;;;;;;;;;;;;
06/02/2025;9;33;35;38;61;68;80;CORINTHIANS;;;;;;;;;;;;;;;;;
08/02/2025;32;37;45;51;60;62;71;APARECIDENSE;;;;;;;;;;;;;;;;;
11/02/2025;10;16;19;32;54;66;74;AMERICA;;;;;;;;;;;;;;;;;
13/02/2025;22;32;48;53;54;66;76;GUARANI;;;;;;;;;;;;;;;;;
15/02/2025;2;10;11;24;65;67;76;BRASIL DE PELOTAS;;;;;;;;;;;;;;;;;
18/02/2025;8;20;21;29;48;62;70;BAHIA;;;;;;;;;;;;;;;;;
20/02/2025;4;8;18;21;61;62;67;PORTUGUESA;;;;;;;;;;;;;;;;;
22/02/2025;2;24;30;44;45;56;72;CEILANDIA ESPORTE;;;;;;;;;;;;;;;;;
25/02/2025;6;7;18;28;36;66;73;JACUIPENSE;;;;;;;;;;;;;;;;;
27/02/2025;3;17;21;40;48;61;62;SPORT;;;;;;;;;;;;;;;;;
01/03/2025;9;22;41;46;48;72;80;BOTAFOGO;;;;;;;;;;;;;;;;;
06/03/2025;15;26;46;52;61;64;65;VOLTA REDONDA;;;;;;;;;;;;;;;;;
08/03/2025;14;18;27;32;33;40;56;CRB;;;;;;;;;;;;;;;;;
11/03/2025;1;5;14;15;30;36;74;INTERNACIONAL;;;;;;;;;;;;;;;;;
13/03/2025;4;10;12;17;37;57;60;NOVA IGUACU;;;;;;;;;;;;;;;;;
15/03/2025;6;14;25;27;41;51;72;SPORT;;;;;;;;;;;;;;;;;
18/03/2025;12;18;23;34;37;51;59;OPERARIO;;;;;;;;;;;;;;;;;
20/03/2025;9;10;42;46;49;53;70;FLAMENGO;;;;;;;;;;;;;;;;;
22/03/2025;3;15;32;56;75;78;80;BAHIA;;;;;;;;;;;;;;;;;
25/03/2025;1;8;12;20;44;47;68;VITORIA;;;;;;;;;;;;;;;;;
27/03/2025;2;9;22;50;63;66;79;AMERICA;;;;;;;;;;;;;;;;;
29/03/2025;9;16;19;30;46;60;72;BAHIA;;;;;;;;;;;;;;;;;
01/04/2025;3;9;10;31;56;60;80;GOIAS;;;;;;;;;;;;;;;;;
03/04/2025;3;7;11;13;23;43;48;SPORT;;;;;;;;;;;;;;;;;
05/04/2025;4;9;11;19;40;58;66;MIRASSOL;;;;;;;;;;;;;;;;;
08/04/2025;12;31;37;55;61;72;73;VOLTA REDONDA;;;;;;;;;;;;;;;;;
10/04/2025;5;17;45;47;56;59;69;TOMBENSE;;;;;;;;;;;;;;;;;
12/04/2025;11;20;24;29;47;70;79;FLORESTA;;;;;;;;;;;;;;;;;
15/04/2025;14;20;29;37;38;49;55;BOTAFOGO;;;;;;;;;;;;;;;;;
17/04/2025;29;33;59;60;67;69;77;CAMPINENSE;;;;;;;;;;;;;;;;;
19/04/2025;20;45;47;50;54;63;76;SPORT;;;;;;;;;;;;;;;;;
22/04/2025;18;24;25;41;59;62;67;BRAGANTINO;;;;;;;;;;;;;;;;;
24/04/2025;22;43;44;51;53;67;72;BAHIA;;;;;;;;;;;;;;;;;
26/04/2025;11;12;24;31;37;56;57;CUIABA;;;;;;;;;;;;;;;;;
29/04/2025;12;28;47;55;60;77;79;AVAI;;;;;;;;;;;;;;;;;
03/05/2025;29;34;42;57;70;71;73;ATHLETIC CLUB;;;;;;;;;;;;;;;;;
06/05/2025;7;17;24;46;66;74;78;BOTAFOGO;;;;;;;;;;;;;;;;;
08/05/2025;4;6;8;27;39;47;60;AVAI;;;;;;;;;;;;;;;;;
10/05/2025;9;18;30;34;56;63;68;POUSO ALEGRE;;;;;;;;;;;;;;;;;
13/05/2025;9;45;52;61;65;73;78;ATLETICO;;;;;;;;;;;;;;;;;
15/05/2025;6;39;49;56;63;67;77;JUAZEIRENSE;;;;;;;;;;;;;;;;;
17/05/2025;22;23;32;43;49;64;76;FERROVIARIO;;;;;;;;;;;;;;;;;
20/05/2025;4;17;23;52;67;70;76;AMERICA;;;;;;;;;;;;;;;;;
22/05/2025;14;22;37;40;51;57;63;BAHIA DE FEIRA;;;;;;;;;;;;;;;;;
24/05/2025;3;6;19;45;55;72;80;RETRO BRASIL;;;;;;;;;;;;;;;;;
27/05/2025;12;26;29;41;47;48;78;MIRASSOL;;;;;;;;;;;;;;;;;
29/05/2025;16;21;30;48;50;58;67;BOTAFOGO;;;;;;;;;;;;;;;;;
31/05/2025;10;17;46;54;65;68;73;PARANA;;;;;;;;;;;;;;;;;
03/06/2025;2;7;26;36;41;52;63;VITORIA;;;;;;;;;;;;;;;;;
05/06/2025;5;8;12;19;46;76;80;CAXIAS;;;;;;;;;;;;;;;;;
07/06/2025;3;8;32;39;57;61;63;JUAZEIRENSE;;;;;;;;;;;;;;;;;
10/06/2025;3;12;15;23;26;41;60;BRAGANTINO;;;;;;;;;;;;;;;;;
12/06/2025;18;19;43;50;56;69;80;SAO JOSE;;;;;;;;;;;;;;;;;
14/06/2025;4;27;29;35;36;76;78;NAUTICO;;;;;;;;;;;;;;;;;
17/06/2025;12;13;29;36;48;58;67;PORTUGUESA;;;;;;;;;;;;;;;;;
21/06/2025;2;18;36;41;43;59;70;CRUZEIRO;;;;;;;;;;;;;;;;;
24/06/2025;5;11;23;26;36;48;74;SAMP CORREA;;;;;;;;;;;;;;;;;
26/06/2025;25;32;35;37;41;52;60;VILA NOVA;;;;;;;;;;;;;;;;;
28/06/2025;16;31;32;44;53;56;67;FORTALEZA;;;;;;;;;;;;;;;;;
01/07/2025;15;29;32;53;63;67;74;CONFIANCA;;;;;;;;;;;;;;;;;
03/07/2025;10;18;30;36;39;44;57;CORINTHIANS;;;;;;;;;;;;;;;;;
05/07/2025;7;27;49;60;66;71;78;CEARA;;;;;;;;;;;;;;;;;
08/07/2025;8;10;21;30;32;45;53;CAMPINENSE;;;;;;;;;;;;;;;;;
10/07/2025;2;20;22;23;24;77;80;MANAUS;;;;;;;;;;;;;;;;;
12/07/2025;3;27;30;48;65;71;72;RETRO BRASIL;;;;;;;;;;;;;;;;;
15/07/2025;4;5;21;28;50;55;69;PORTUGUESA;;;;;;;;;;;;;;;;;
17/07/2025;4;9;33;39;44;67;80;AMERICA;;;;;;;;;;;;;;;;;
19/07/2025;1;7;31;61;62;70;78;CONFIANCA;;;;;;;;;;;;;;;;;
22/07/2025;13;26;27;51;58;59;72;AVAI;;;;;;;;;;;;;;;;;
24/07/2025;9;13;19;32;46;49;58;FLORESTA;;;;;;;;;;;;;;;;;
26/07/2025;18;35;42;43;56;60;71;VOLTA REDONDA;;;;;;;;;;;;;;;;;
29/07/2025;4;5;12;46;51;57;78;SAO BERNARDO;;;;;;;;;;;;;;;;;
31/07/2025;21;28;35;36;38;67;76;APARECIDENSE;;;;;;;;;;;;;;;;;
02/08/2025;1;11;21;42;62;64;79;PONTE PRETA;;;;;;;;;;;;;;;;;
05/08/2025;4;6;7;17;26;36;69;VILA NOVA;;;;;;;;;;;;;;;;;
07/08/2025;14;17;34;36;38;44;53;ALTOS;;;;;;;;;;;;;;;;;
09/08/2025;3;5;9;43;56;62;64;MIRASSOL;;;;;;;;;;;;;;;;;
12/08/2025;3;18;21;24;27;43;75;CAXIAS;;;;;;;;;;;;;;;;;
14/08/2025;10;11;24;34;57;65;75;FLORESTA;;;;;;;;;;;;;;;;;
16/08/2025;1;25;26;48;57;76;79;GOIAS;;;;;;;;;;;;;;;;;
19/08/2025;15;18;41;46;53;55;61;ABC;;;;;;;;;;;;;;;;;
21/08/2025;7;22;24;25;33;70;73;ATLETICO;;;;;;;;;;;;;;;;;
23/08/2025;39;45;48;65;68;69;77;MANAUS;;;;;;;;;;;;;;;;;
26/08/2025;14;18;25;39;53;58;74;BAHIA DE FEIRA;;;;;;;;;;;;;;;;;
28/08/2025;15;24;42;45;49;57;63;OPERARIO;;;;;;;;;;;;;;;;;
30/08/2025;2;5;17;20;32;34;59;FLUMINENSE;;;;;;;;;;;;;;;;;
02/09/2025;10;14;18;21;47;52;61;MIRASSOL;;;;;;;;;;;;;;;;;
04/09/2025;10;49;53;54;56;66;74;NOVORIZONTINO;;;;;;;;;;;;;;;;;
06/09/2025;8;14;32;45;51;56;64;YPIRANGA;;;;;;;;;;;;;;;;;
09/09/2025;7;14;28;32;54;66;67;MIRASSOL;;;;;;;;;;;;;;;;;
11/09/2025;11;18;21;38;49;71;78;GREMIO;;;;;;;;;;;;;;;;;
13/09/2025;5;22;28;45;65;68;78;CRICIUMA;;;;;;;;;;;;;;;;;
16/09/2025;1;20;27;32;47;74;77;SAO BERNARDO;;;;;;;;;;;;;;;;;
18/09/2025;16;25;30;32;35;60;71;GOIAS;;;;;;;;;;;;;;;;;
20/09/2025;5;14;26;34;47;51;61;ATLETICO;;;;;;;;;;;;;;;;;
23/09/2025;4;5;27;39;48;66;75;FERROVIARIO;;;;;;;;;;;;;;;;;
25/09/2025;19;24;28;42;46;54;77;AMAZONAS;;;;;;;;;;;;;;;;;
27/09/2025;3;12;49;63;70;71;78;SAO JOSE;;;;;;;;;;;;;;;;;
30/09/2025;16;21;30;41;44;58;60;CASCAVEL;;;;;;;;;;;;;;;;;
02/10/2025;11;16;22;30;31;46;77;BRASILIENSE;;;;;;;;;;;;;;;;;
04/10/2025;20;42;45;46;48;55;75;CHAPECOENSE;;;;;;;;;;;;;;;;;
07/10/2025;9;22;31;51;53;62;74;BRUSQUE;;;;;;;;;;;;;;;;;
09/10/2025;18;36;48;60;62;76;80;APARECIDENSE;;;;;;;;;;;;;;;;;
11/10/2025;11;17;51;69;71;72;76;SAO PAULO;;;;;;;;;;;;;;;;;
14/10/2025;2;13;38;44;52;64;80;CORITIBA;;;;;;;;;;;;;;;;;
16/10/2025;4;7;8;23;39;62;73;ABC;;;;;;;;;;;;;;;;;
18/10/2025;2;3;21;22;39;45;77;LONDRINA;;;;;;;;;;;;;;;;;
21/10/2025;2;17;44;47;55;62;66;VILA NOVA;;;;;;;;;;;;;;;;;
23/10/2025;17;32;34;37;68;71;72;NAUTICO;;;;;;;;;;;;;;;;;
25/10/2025;5;6;10;21;59;65;74;BRASIL DE PELOTAS;;;;;;;;;;;;;;;;;
28/10/2025;2;3;6;32;33;68;70;CORITIBA;;;;;;;;;;;;;;;;;
30/10/2025;26;30;34;36;38;60;74;FLORESTA;;;;;;;;;;;;;;;;;
01/11/2025;3;12;41;49;54;66;78;BRASIL DE PELOTAS;;;;;;;;;;;;;;;;;
04/11/2025;24;25;28;42;58;73;78;ALTOS;;;;;;;;;;;;;;;;;
06/11/2025;4;6;38;41;51;66;68;BRASILIENSE;;;;;;;;;;;;;;;;;
08/11/2025;1;8;17;37;48;59;60;TOCANTINOPOLIS;;;;;;;;;;;;;;;;;
11/11/2025;35;38;43;48;60;67;79;CORITIBA;;;;;;;;;;;;;;;;;
13/11/2025;19;20;23;36;47;65;66;SAO PAULO;;;;;;;;;;;;;;;;;
18/11/2025;5;9;13;15;27;31;52;GREMIO;;;;;;;;;;;;;;;;;
22/11/2025;4;7;12;27;37;40;72;POUSO ALEGRE;;;;;;;;;;;;;;;;;
25/11/2025;13;33;52;60;65;66;79;PORTUGUESA;;;;;;;;;;;;;;;;;
27/11/2025;5;18;42;50;65;67;76;JUAZEIRENSE;;;;;;;;;;;;;;;;;
29/11/2025;11;13;40;42;66;67;73;CAMPINENSE;;;;;;;;;;;;;;;;;
02/12/2025;22;26;43;52;56;57;71;SAO PAULO;;;;;;;;;;;;;;;;;
04/12/2025;4;7;35;42;46;71;73;ATLETICO;;;;;;;;;;;;;;;;;
06/12/2025;1;15;29;49;57;59;73;JACUIPENSE;;;;;;;;;;;;;;;;;
09/12/2025;29;36;39;61;70;75;77;APARECIDENSE;;;;;;;;;;;;;;;;;
11/12/2025;22;31;50;52;56;57;69;NAUTICO;;;;;;;;;;;;;;;;;
13/12/2025;12;37;56;63;71;74;78;NOVORIZONTINO;;;;;;;;;;;;;;;;;
